wavelengths,fluxes,convolved_flux,filter_wavelengths,filter_trans
  2.524000E+02,  7.688644E-08,  0.000000E+00,  6.000000E+03,  0.000000E+00
  2.568000E+02,  1.024027E-07,  0.000000E+00,  6.002500E+03,  1.300000E-04
  2.600000E+02,  1.655383E-07,  0.000000E+00,  6.005000E+03,  1.400000E-04
  2.640000E+02,  2.638150E-07,  0.000000E+00,  6.007500E+03,  1.300000E-04
  2.685000E+02,  4.014185E-07,  0.000000E+00,  6.010000E+03,  1.200000E-04
  2.735000E+02,  5.286067E-07,  0.000000E+00,  6.012500E+03,  1.300000E-04
  2.785000E+02,  6.157611E-07,  0.000000E+00,  6.015000E+03,  1.300000E-04
  2.840000E+02,  1.264005E-06,  0.000000E+00,  6.017500E+03,  1.400000E-04
  2.900000E+02,  1.756325E-06,  0.000000E+00,  6.020000E+03,  1.500000E-04
  2.960000E+02,  2.184999E-06,  0.000000E+00,  6.022500E+03,  1.700000E-04
  3.010000E+02,  3.483827E-06,  0.000000E+00,  6.025000E+03,  1.900000E-04
  3.080000E+02,  7.092354E-06,  0.000000E+00,  6.027500E+03,  2.100000E-04
  3.180000E+02,  1.521685E-05,  0.000000E+00,  6.030000E+03,  2.200000E-04
  3.280000E+02,  2.096827E-05,  0.000000E+00,  6.032500E+03,  2.400000E-04
  3.380000E+02,  3.662025E-05,  0.000000E+00,  6.035000E+03,  2.500000E-04
  3.480000E+02,  5.391013E-05,  0.000000E+00,  6.037500E+03,  2.600000E-04
  3.570000E+02,  1.025569E-04,  0.000000E+00,  6.040000E+03,  2.800000E-04
  3.660000E+02,  2.187878E-04,  0.000000E+00,  6.042500E+03,  3.000000E-04
  3.750000E+02,  2.448305E-04,  0.000000E+00,  6.045000E+03,  3.200000E-04
  3.850000E+02,  3.420209E-04,  0.000000E+00,  6.047500E+03,  3.400000E-04
  3.950000E+02,  6.470371E-04,  0.000000E+00,  6.050000E+03,  3.700000E-04
  4.050000E+02,  8.098545E-04,  0.000000E+00,  6.052500E+03,  3.900000E-04
  4.140000E+02,  1.005586E-03,  0.000000E+00,  6.055000E+03,  4.100000E-04
  4.220000E+02,  1.070762E-03,  0.000000E+00,  6.057500E+03,  4.300000E-04
  4.300000E+02,  1.109573E-03,  0.000000E+00,  6.060000E+03,  4.500000E-04
  4.410000E+02,  1.305357E-03,  0.000000E+00,  6.062500E+03,  4.600000E-04
  4.510000E+02,  1.422354E-03,  0.000000E+00,  6.065000E+03,  4.800000E-04
  4.600000E+02,  1.385442E-03,  0.000000E+00,  6.067500E+03,  5.000000E-04
  4.700000E+02,  1.569521E-03,  0.000000E+00,  6.070000E+03,  5.100000E-04
