wavelengths,fluxes,convolved_flux,filter_wavelengths,filter_trans
  9.003887E+02,  1.241984E-17,  0.000000E+00,  6.000000E+03,  0.000000E+00
  9.012914E+02,  1.680845E-17,  0.000000E+00,  6.002500E+03,  1.300000E-04
  9.021949E+02,  1.785600E-17,  0.000000E+00,  6.005000E+03,  1.400000E-04
  9.030994E+02,  1.829248E-17,  0.000000E+00,  6.007500E+03,  1.300000E-04
  9.040047E+02,  1.871309E-17,  0.000000E+00,  6.010000E+03,  1.200000E-04
  9.049110E+02,  1.922893E-17,  0.000000E+00,  6.012500E+03,  1.300000E-04
  9.058182E+02,  1.975270E-17,  0.000000E+00,  6.015000E+03,  1.300000E-04
  9.067263E+02,  2.025267E-17,  0.000000E+00,  6.017500E+03,  1.400000E-04
  9.076353E+02,  2.076851E-17,  0.000000E+00,  6.020000E+03,  1.500000E-04
  9.085452E+02,  2.129229E-17,  0.000000E+00,  6.022500E+03,  1.700000E-04
  9.094560E+02,  2.182400E-17,  0.000000E+00,  6.025000E+03,  1.900000E-04
  9.103677E+02,  2.237952E-17,  0.000000E+00,  6.027500E+03,  2.100000E-04
  9.112804E+02,  2.297472E-17,  0.000000E+00,  6.030000E+03,  2.200000E-04
  9.121939E+02,  2.378419E-17,  0.000000E+00,  6.032500E+03,  2.400000E-04
  9.131084E+02,  2.602214E-17,  0.000000E+00,  6.035000E+03,  2.500000E-04
  9.140238E+02,  4.727475E-17,  0.000000E+00,  6.037500E+03,  2.600000E-04
  9.149401E+02,  3.647386E-16,  0.000000E+00,  6.040000E+03,  2.800000E-04
  9.158573E+02,  2.359373E-15,  0.000000E+00,  6.042500E+03,  3.000000E-04
  9.167755E+02,  6.867814E-15,  0.000000E+00,  6.045000E+03,  3.200000E-04
  9.176945E+02,  1.155482E-14,  0.000000E+00,  6.047500E+03,  3.400000E-04
  9.186145E+02,  1.541171E-14,  0.000000E+00,  6.050000E+03,  3.700000E-04
  9.195354E+02,  1.945114E-14,  0.000000E+00,  6.052500E+03,  3.900000E-04
  9.204573E+02,  2.229222E-14,  0.000000E+00,  6.055000E+03,  4.100000E-04
  9.213800E+02,  2.630784E-14,  0.000000E+00,  6.057500E+03,  4.300000E-04
  9.223037E+02,  2.910131E-14,  0.000000E+00,  6.060000E+03,  4.500000E-04
  9.232283E+02,  3.137894E-14,  0.000000E+00,  6.062500E+03,  4.600000E-04
  9.241539E+02,  4.613197E-14,  0.000000E+00,  6.065000E+03,  4.800000E-04
  9.250803E+02,  4.681446E-14,  0.000000E+00,  6.067500E+03,  5.000000E-04
  9.260077E+02,  3.628339E-14,  0.000000E+00,  6.070000E+03,  5.100000E-04
  9.269361E+02,  5.067930E-14,  0.000000E+00,  6.072500E+03,  5.400000E-04
  9.278653E+02,  7.526502E-14,  0.000000E+00,  6.075000E+03,  5.700000E-04
  9.287955E+02,  7.800295E-14,  0.000000E+00,  6.077500E+03,  6.000000E-04
  9.297266E+02,  5.660749E-14,  0.000000E+00,  6.080000E+03,  6.300000E-04
  9.306587E+02,  4.006886E-14,  0.000000E+00,  6.082500E+03,  6.800000E-04
  9.315917E+02,  6.044058E-14,  0.000000E+00,  6.085000E+03,  7.100000E-04
  9.325256E+02,  9.420032E-14,  0.000000E+00,  6.087500E+03,  7.600000E-04
  9.334604E+02,  1.154688E-13,  0.000000E+00,  6.090000E+03,  8.000000E-04
  9.343962E+02,  1.218970E-13,  0.000000E+00,  6.092500E+03,  8.400000E-04
  9.353330E+02,  1.134848E-13,  0.000000E+00,  6.095000E+03,  8.800000E-04
  9.362706E+02,  8.713728E-14,  0.000000E+00,  6.097500E+03,  9.300000E-04
  9.372092E+02,  5.367117E-14,  0.000000E+00,  6.100000E+03,  9.800000E-04
  9.381488E+02,  5.339341E-14,  0.000000E+00,  6.102500E+03,  1.030000E-03
  9.390893E+02,  9.237504E-14,  0.000000E+00,  6.105000E+03,  1.080000E-03
