wavelengths,fluxes,convolved_flux,filter_wavelengths,filter_trans
  2.524000E+02,  7.424474E-08,  2.873673E-12,  3.250000E+03,  3.870541E-05
  2.568000E+02,  9.891007E-08,  3.828355E-12,  3.260000E+03,  1.757720E-04
  2.600000E+02,  1.598853E-07,  6.188427E-12,  3.270000E+03,  6.494854E-04
  2.640000E+02,  2.546645E-07,  9.856895E-12,  3.280000E+03,  1.966908E-03
  2.685000E+02,  3.875416E-07,  1.499996E-11,  3.290000E+03,  5.010831E-03
  2.735000E+02,  5.106340E-07,  1.976430E-11,  3.300000E+03,  1.094581E-02
  2.785000E+02,  5.953758E-07,  2.304427E-11,  3.310000E+03,  2.070354E-02
  2.840000E+02,  1.223946E-06,  4.737335E-11,  3.320000E+03,  3.469679E-02
  2.900000E+02,  1.701634E-06,  6.586243E-11,  3.330000E+03,  5.253193E-02
  2.960000E+02,  2.118718E-06,  8.200586E-11,  3.340000E+03,  7.353885E-02
  3.010000E+02,  3.371803E-06,  1.305070E-10,  3.350000E+03,  9.603523E-02
  3.080000E+02,  6.893082E-06,  2.667996E-10,  3.360000E+03,  1.187758E-01
  3.180000E+02,  1.477734E-05,  5.719631E-10,  3.370000E+03,  1.422786E-01
  3.280000E+02,  2.038104E-05,  7.888566E-10,  3.380000E+03,  1.655577E-01
  3.380000E+02,  3.559742E-05,  1.377813E-09,  3.390000E+03,  1.885691E-01
  3.480000E+02,  5.243180E-05,  2.029395E-09,  3.400000E+03,  2.097770E-01
  3.570000E+02,  9.987256E-05,  3.865609E-09,  3.410000E+03,  2.288162E-01
  3.660000E+02,  2.129589E-04,  8.242664E-09,  3.420000E+03,  2.438768E-01
  3.750000E+02,  2.385770E-04,  9.234223E-09,  3.430000E+03,  2.516830E-01
  3.850000E+02,  3.335913E-04,  1.291179E-08,  3.440000E+03,  2.520280E-01
  3.950000E+02,  6.308395E-04,  2.441690E-08,  3.450000E+03,  2.462371E-01
  4.050000E+02,  7.896928E-04,  3.056539E-08,  3.460000E+03,  2.366071E-01
  4.140000E+02,  9.819788E-04,  3.800789E-08,  3.470000E+03,  2.241772E-01
  4.220000E+02,  1.046176E-03,  4.049268E-08,  3.480000E+03,  2.092279E-01
  4.300000E+02,  1.085500E-03,  4.201474E-08,  3.490000E+03,  1.945303E-01
  4.410000E+02,  1.277953E-03,  4.946371E-08,  3.500000E+03,  1.846486E-01
  4.510000E+02,  1.393396E-03,  5.393197E-08,  3.510000E+03,  1.793058E-01
