wavelengths,fluxes,convolved_flux,filter_wavelengths,filter_trans
  2.524000E+02,  7.424474E-08,  4.454684E-12,  3.245000E+03,  6.000000E-05
  2.568000E+02,  9.891007E-08,  5.934604E-12,  3.247500E+03,  1.000000E-04
  2.600000E+02,  1.598853E-07,  9.593118E-12,  3.250000E+03,  1.700000E-04
  2.640000E+02,  2.546645E-07,  1.527987E-11,  3.252500E+03,  2.500000E-04
  2.685000E+02,  3.875416E-07,  2.325250E-11,  3.255000E+03,  3.200000E-04
  2.735000E+02,  5.106340E-07,  3.063804E-11,  3.257500E+03,  4.000000E-04
  2.785000E+02,  5.953758E-07,  3.572255E-11,  3.260000E+03,  5.400000E-04
  2.840000E+02,  1.223946E-06,  7.343678E-11,  3.262500E+03,  7.900000E-04
  2.900000E+02,  1.701634E-06,  1.020980E-10,  3.265000E+03,  1.170000E-03
  2.960000E+02,  2.118718E-06,  1.271231E-10,  3.267500E+03,  1.680000E-03
  3.010000E+02,  3.371803E-06,  2.023082E-10,  3.270000E+03,  2.280000E-03
  3.080000E+02,  6.893082E-06,  4.135849E-10,  3.272500E+03,  2.850000E-03
  3.180000E+02,  1.477734E-05,  8.866404E-10,  3.275000E+03,  3.370000E-03
  3.280000E+02,  2.038104E-05,  1.222862E-09,  3.277500E+03,  3.940000E-03
  3.380000E+02,  3.559742E-05,  2.135845E-09,  3.280000E+03,  4.850000E-03
  3.480000E+02,  5.243180E-05,  3.145908E-09,  3.282500E+03,  6.310000E-03
  3.570000E+02,  9.987256E-05,  5.992354E-09,  3.285000E+03,  8.390000E-03
  3.660000E+02,  2.129589E-04,  1.277754E-08,  3.287500E+03,  1.102000E-02
  3.750000E+02,  2.385770E-04,  1.431462E-08,  3.290000E+03,  1.392000E-02
  3.850000E+02,  3.335913E-04,  2.001548E-08,  3.292500E+03,  1.679000E-02
  3.950000E+02,  6.308395E-04,  3.785037E-08,  3.295000E+03,  1.963000E-02
  4.050000E+02,  7.896928E-04,  4.738157E-08,  3.297500E+03,  2.256000E-02
  4.140000E+02,  9.819788E-04,  5.891872E-08,  3.300000E+03,  2.568000E-02
  4.220000E+02,  1.046176E-03,  6.277057E-08,  3.302500E+03,  2.908000E-02
  4.300000E+02,  1.085500E-03,  6.513001E-08,  3.305000E+03,  3.280000E-02
  4.410000E+02,  1.277953E-03,  7.667719E-08,  3.307500E+03,  3.680000E-02
  4.510000E+02,  1.393396E-03,  8.360376E-08,  3.310000E+03,  4.141000E-02
  4.600000E+02,  1.358832E-03,  8.152994E-08,  3.312500E+03,  4.709000E-02
  4.700000E+02,  1.540712E-03,  9.244273E-08,  3.315000E+03,  5.365000E-02
  4.800000E+02,  1.753769E-03,  1.052262E-07,  3.317500E+03,  6.071000E-02
  4.900000E+02,  1.681062E-03,  1.008637E-07,  3.320000E+03,  6.795000E-02
  5.000000E+02,  2.108435E-03,  1.265061E-07,  3.322500E+03,  7.511000E-02
  5.060000E+02,  2.689963E-03,  1.613978E-07,  3.325000E+03,  8.204000E-02
  5.120000E+02,  1.581410E-02,  9.488458E-07,  3.327500E+03,  8.878000E-02
  5.200000E+02,  1.462702E-02,  8.776212E-07,  3.330000E+03,  9.547000E-02
  5.300000E+02,  1.309185E-02,  7.855111E-07,  3.332500E+03,  1.022300E-01
  5.400000E+02,  1.237236E-02,  7.423419E-07,  3.335000E+03,  1.088600E-01
  5.500000E+02,  1.298378E-02,  7.790270E-07,  3.337500E+03,  1.153900E-01
  5.600000E+02,  1.712587E-02,  1.027552E-06,  3.340000E+03,  1.222500E-01
  5.700000E+02,  1.881815E-02,  1.129089E-06,  3.342500E+03,  1.296000E-01
  5.800000E+02,  1.741418E-02,  1.044851E-06,  3.345000E+03,  1.373800E-01
  5.900000E+02,  1.814738E-02,  1.088843E-06,  3.347500E+03,  1.452200E-01
  6.000000E+02,  1.302164E-02,  7.812983E-07,  3.350000E+03,  1.529200E-01
  6.100000E+02,  1.630579E-02,  9.783476E-07,  3.352500E+03,  1.604400E-01
  6.200000E+02,  2.012182E-02,  1.207309E-06,  3.355000E+03,  1.677700E-01
  6.300000E+02,  1.936705E-02,  1.162023E-06,  3.357500E+03,  1.748900E-01
  6.400000E+02,  1.970092E-02,  1.182055E-06,  3.360000E+03,  1.817700E-01
  6.500000E+02,  1.872400E-02,  1.123440E-06,  3.362500E+03,  1.884900E-01
  6.580000E+02,  1.410996E-02,  8.465974E-07,  3.365000E+03,  1.951500E-01
  6.650000E+02,  1.791363E-02,  1.074818E-06,  3.367500E+03,  2.018300E-01
  6.750000E+02,  2.064994E-02,  1.238996E-06,  3.370000E+03,  2.090100E-01
  6.850000E+02,  1.612931E-02,  9.677588E-07,  3.372500E+03,  2.172000E-01
  6.950000E+02,  2.062325E-02,  1.237395E-06,  3.375000E+03,  2.260000E-01
  7.050000E+02,  1.513862E-02,  9.083171E-07,  3.377500E+03,  2.350000E-01
  7.160000E+02,  2.181333E-02,  1.308800E-06,  3.380000E+03,  2.440400E-01
  7.260000E+02,  2.130643E-02,  1.278386E-06,  3.382500E+03,  2.529700E-01
  7.350000E+02,  2.136907E-02,  1.282144E-06,  3.385000E+03,  2.616200E-01
  7.450000E+02,  1.925803E-02,  1.155482E-06,  3.387500E+03,  2.699600E-01
  7.550000E+02,  1.932141E-02,  1.159284E-06,  3.390000E+03,  2.780000E-01
