wavelengths,fluxes,convolved_flux,filter_wavelengths,filter_trans
  2.524000E+02,  1.209238E-10,  0.000000E+00,  6.000000E+03,  0.000000E+00
  2.568000E+02,  2.103968E-10,  0.000000E+00,  6.002500E+03,  1.300000E-04
  2.600000E+02,  3.166649E-10,  0.000000E+00,  6.005000E+03,  1.400000E-04
  2.640000E+02,  4.914782E-10,  0.000000E+00,  6.007500E+03,  1.300000E-04
  2.685000E+02,  8.479725E-10,  0.000000E+00,  6.010000E+03,  1.200000E-04
  2.735000E+02,  1.504681E-09,  0.000000E+00,  6.012500E+03,  1.300000E-04
  2.785000E+02,  2.589525E-09,  0.000000E+00,  6.015000E+03,  1.300000E-04
  2.840000E+02,  4.400595E-09,  0.000000E+00,  6.017500E+03,  1.400000E-04
  2.900000E+02,  7.951177E-09,  0.000000E+00,  6.020000E+03,  1.500000E-04
  2.960000E+02,  1.427841E-08,  0.000000E+00,  6.022500E+03,  1.700000E-04
  3.010000E+02,  2.245719E-08,  0.000000E+00,  6.025000E+03,  1.900000E-04
  3.080000E+02,  3.455458E-08,  0.000000E+00,  6.027500E+03,  2.100000E-04
  3.180000E+02,  8.182107E-08,  0.000000E+00,  6.030000E+03,  2.200000E-04
  3.280000E+02,  1.789963E-07,  0.000000E+00,  6.032500E+03,  2.400000E-04
  3.380000E+02,  3.848457E-07,  0.000000E+00,  6.035000E+03,  2.500000E-04
  3.480000E+02,  7.656583E-07,  0.000000E+00,  6.037500E+03,  2.600000E-04
  3.570000E+02,  5.735455E-06,  0.000000E+00,  6.040000E+03,  2.800000E-04
  3.660000E+02,  1.481805E-05,  0.000000E+00,  6.042500E+03,  3.000000E-04
  3.750000E+02,  2.181982E-05,  0.000000E+00,  6.045000E+03,  3.200000E-04
  3.850000E+02,  3.769826E-05,  0.000000E+00,  6.047500E+03,  3.400000E-04
  3.950000E+02,  1.099552E-04,  0.000000E+00,  6.050000E+03,  3.700000E-04
  4.050000E+02,  1.577311E-04,  0.000000E+00,  6.052500E+03,  3.900000E-04
  4.140000E+02,  2.601681E-04,  0.000000E+00,  6.055000E+03,  4.100000E-04
  4.220000E+02,  3.332994E-04,  0.000000E+00,  6.057500E+03,  4.300000E-04
  4.300000E+02,  4.574944E-04,  0.000000E+00,  6.060000E+03,  4.500000E-04
  4.410000E+02,  6.518931E-04,  0.000000E+00,  6.062500E+03,  4.600000E-04
  4.510000E+02,  8.420806E-04,  0.000000E+00,  6.065000E+03,  4.800000E-04
  4.600000E+02,  1.043150E-03,  0.000000E+00,  6.067500E+03,  5.000000E-04
  4.700000E+02,  1.422734E-03,  0.000000E+00,  6.070000E+03,  5.100000E-04
  4.800000E+02,  1.848771E-03,  0.000000E+00,  6.072500E+03,  5.400000E-04
  4.900000E+02,  2.397546E-03,  0.000000E+00,  6.075000E+03,  5.700000E-04
  5.000000E+02,  3.034322E-03,  0.000000E+00,  6.077500E+03,  6.000000E-04
  5.060000E+02,  1.107192E-02,  0.000000E+00,  6.080000E+03,  6.300000E-04
  5.120000E+02,  8.315479E-02,  0.000000E+00,  6.082500E+03,  6.800000E-04
  5.200000E+02,  8.371324E-02,  0.000000E+00,  6.085000E+03,  7.100000E-04
  5.300000E+02,  8.698726E-02,  0.000000E+00,  6.087500E+03,  7.600000E-04
  5.400000E+02,  8.507549E-02,  0.000000E+00,  6.090000E+03,  8.000000E-04
  5.500000E+02,  1.282312E-01,  0.000000E+00,  6.092500E+03,  8.400000E-04
  5.600000E+02,  1.567940E-01,  0.000000E+00,  6.095000E+03,  8.800000E-04
  5.700000E+02,  1.735081E-01,  0.000000E+00,  6.097500E+03,  9.300000E-04
  5.800000E+02,  1.563835E-01,  0.000000E+00,  6.100000E+03,  9.800000E-04
  5.900000E+02,  1.985400E-01,  0.000000E+00,  6.102500E+03,  1.030000E-03
  6.000000E+02,  1.884755E-01,  0.000000E+00,  6.105000E+03,  1.080000E-03
  6.100000E+02,  2.361855E-01,  0.000000E+00,  6.107500E+03,  1.150000E-03
  6.200000E+02,  2.646388E-01,  0.000000E+00,  6.110000E+03,  1.200000E-03
  6.300000E+02,  2.731221E-01,  0.000000E+00,  6.112500E+03,  1.280000E-03
  6.400000E+02,  2.463239E-01,  0.000000E+00,  6.115000E+03,  1.360000E-03
  6.500000E+02,  1.996066E-01,  0.000000E+00,  6.117500E+03,  1.440000E-03
  6.580000E+02,  2.577771E-01,  0.000000E+00,  6.120000E+03,  1.530000E-03
  6.650000E+02,  3.128643E-01,  0.000000E+00,  6.122500E+03,  1.620000E-03
  6.750000E+02,  3.257055E-01,  0.000000E+00,  6.125000E+03,  1.710000E-03
  6.850000E+02,  2.988999E-01,  0.000000E+00,  6.127500E+03,  1.810000E-03
  6.950000E+02,  4.152166E-01,  0.000000E+00,  6.130000E+03,  1.920000E-03
  7.050000E+02,  3.615754E-01,  0.000000E+00,  6.132500E+03,  2.040000E-03
  7.160000E+02,  4.619373E-01,  0.000000E+00,  6.135000E+03,  2.170000E-03
  7.260000E+02,  4.482773E-01,  0.000000E+00,  6.137500E+03,  2.310000E-03
  7.350000E+02,  4.782029E-01,  0.000000E+00,  6.140000E+03,  2.470000E-03
  7.450000E+02,  5.232316E-01,  0.000000E+00,  6.142500E+03,  2.640000E-03
  7.550000E+02,  5.383492E-01,  0.000000E+00,  6.145000E+03,  2.840000E-03
  7.650000E+02,  5.762187E-01,  0.000000E+00,  6.147500E+03,  3.040000E-03
  7.750000E+02,  6.141175E-01,  0.000000E+00,  6.150000E+03,  3.260000E-03
  7.850000E+02,  6.505521E-01,  0.000000E+00,  6.152500E+03,  3.460000E-03
  7.950000E+02,  6.556562E-01,  0.000000E+00,  6.155000E+03,  3.680000E-03
  8.050000E+02,  6.617421E-01,  0.000000E+00,  6.157500E+03,  3.930000E-03
  8.150000E+02,  6.648415E-01,  0.000000E+00,  6.160000E+03,  4.190000E-03
  8.250000E+02,  7.265402E-01,  0.000000E+00,  6.162500E+03,  4.470000E-03
  8.350000E+02,  5.570032E-01,  0.000000E+00,  6.165000E+03,  4.770000E-03
  8.450000E+02,  7.205412E-01,  0.000000E+00,  6.167500E+03,  5.110000E-03
  8.550000E+02,  7.242449E-01,  0.000000E+00,  6.170000E+03,  5.480000E-03
  8.650000E+02,  7.639006E-01,  0.000000E+00,  6.172500E+03,  5.880000E-03
  8.750000E+02,  7.981835E-01,  0.000000E+00,  6.175000E+03,  6.320000E-03
  8.850000E+02,  8.513855E-01,  0.000000E+00,  6.177500E+03,  6.800000E-03
  8.950000E+02,  8.800897E-01,  0.000000E+00,  6.180000E+03,  7.310000E-03
  9.050000E+02,  8.623478E-01,  0.000000E+00,  6.182500E+03,  7.840000E-03
  9.150000E+02,  1.310166E+00,  0.000000E+00,  6.185000E+03,  8.400000E-03
  9.250000E+02,  8.465571E+00,  0.000000E+00,  6.187500E+03,  9.020000E-03
  9.350000E+02,  1.452900E+01,  0.000000E+00,  6.190000E+03,  9.700000E-03
  9.450000E+02,  1.933745E+01,  0.000000E+00,  6.192500E+03,  1.040000E-02
  9.550000E+02,  2.087573E+01,  0.000000E+00,  6.195000E+03,  1.119000E-02
  9.650000E+02,  2.228358E+01,  0.000000E+00,  6.197500E+03,  1.207000E-02
  9.750000E+02,  5.600883E+00,  0.000000E+00,  6.200000E+03,  1.300000E-02
  9.850000E+02,  1.650967E+01,  0.000000E+00,  6.202500E+03,  1.398000E-02
  9.950000E+02,  1.664093E+01,  0.000000E+00,  6.205000E+03,  1.505000E-02
  1.005000E+03,  1.888157E+01,  0.000000E+00,  6.207500E+03,  1.628000E-02
  1.015000E+03,  1.991756E+01,  0.000000E+00,  6.210000E+03,  1.765000E-02
  1.025000E+03,  1.518124E+01,  0.000000E+00,  6.212500E+03,  1.912000E-02
  1.035000E+03,  1.741609E+01,  0.000000E+00,  6.215000E+03,  2.077000E-02
  1.045000E+03,  2.308106E+01,  0.000000E+00,  6.217500E+03,  2.264000E-02
  1.055000E+03,  2.133330E+01,  0.000000E+00,  6.220000E+03,  2.463000E-02
  1.065000E+03,  1.705197E+01,  0.000000E+00,  6.222500E+03,  2.676000E-02
  1.075000E+03,  1.923731E+01,  0.000000E+00,  6.225000E+03,  2.906000E-02
  1.085000E+03,  1.792476E+01,  0.000000E+00,  6.227500E+03,  3.166000E-02
  1.095000E+03,  1.958164E+01,  0.000000E+00,  6.230000E+03,  3.449000E-02
  1.105000E+03,  1.779796E+01,  0.000000E+00,  6.232500E+03,  3.740000E-02
  1.115000E+03,  1.700370E+01,  0.000000E+00,  6.235000E+03,  4.065000E-02
  1.125000E+03,  1.222378E+01,  0.000000E+00,  6.237500E+03,  4.437000E-02
  1.135000E+03,  1.753142E+01,  0.000000E+00,  6.240000E+03,  4.849000E-02
  1.145000E+03,  1.629429E+01,  0.000000E+00,  6.242500E+03,  5.301000E-02
  1.155000E+03,  1.619503E+01,  0.000000E+00,  6.245000E+03,  5.805000E-02
  1.165000E+03,  1.617950E+01,  0.000000E+00,  6.247500E+03,  6.381000E-02
  1.175000E+03,  9.239079E+00,  0.000000E+00,  6.250000E+03,  7.008000E-02
  1.185000E+03,  1.484675E+01,  0.000000E+00,  6.252500E+03,  7.654000E-02
  1.195000E+03,  1.409066E+01,  0.000000E+00,  6.255000E+03,  8.369000E-02
  1.205000E+03,  1.033957E+01,  0.000000E+00,  6.257500E+03,  9.181000E-02
  1.215000E+03,  1.032704E+01,  0.000000E+00,  6.260000E+03,  1.006600E-01
  1.225000E+03,  1.356878E+01,  0.000000E+00,  6.262500E+03,  1.102100E-01
  1.235000E+03,  1.478433E+01,  0.000000E+00,  6.265000E+03,  1.207100E-01
  1.245000E+03,  1.411816E+01,  0.000000E+00,  6.267500E+03,  1.326500E-01
  1.255000E+03,  1.409647E+01,  0.000000E+00,  6.270000E+03,  1.457600E-01
  1.265000E+03,  1.438779E+01,  0.000000E+00,  6.272500E+03,  1.595100E-01
  1.275000E+03,  1.488546E+01,  0.000000E+00,  6.275000E+03,  1.746300E-01
  1.285000E+03,  1.471725E+01,  0.000000E+00,  6.277500E+03,  1.916400E-01
  1.295000E+03,  1.088083E+01,  0.000000E+00,  6.280000E+03,  2.102900E-01
  1.305000E+03,  1.192866E+01,  0.000000E+00,  6.282500E+03,  2.305200E-01
  1.315000E+03,  1.441928E+01,  0.000000E+00,  6.285000E+03,  2.524300E-01
  1.325000E+03,  1.360384E+01,  0.000000E+00,  6.287500E+03,  2.763800E-01
  1.335000E+03,  1.323886E+01,  0.000000E+00,  6.290000E+03,  3.015900E-01
  1.345000E+03,  1.314208E+01,  0.000000E+00,  6.292500E+03,  3.269400E-01
  1.355000E+03,  1.307721E+01,  0.000000E+00,  6.295000E+03,  3.534700E-01
  1.365000E+03,  1.219451E+01,  0.000000E+00,  6.297500E+03,  3.822800E-01
  1.375000E+03,  1.169036E+01,  0.000000E+00,  6.300000E+03,  4.137800E-01
  1.385000E+03,  1.093955E+01,  0.000000E+00,  6.302500E+03,  4.479100E-01
  1.395000E+03,  6.193432E+00,  0.000000E+00,  6.305000E+03,  4.842200E-01
  1.405000E+03,  7.435460E+00,  0.000000E+00,  6.307500E+03,  5.217400E-01
  1.415000E+03,  1.020561E+01,  0.000000E+00,  6.310000E+03,  5.594000E-01
  1.425000E+03,  9.769472E+00,  0.000000E+00,  6.312500E+03,  5.962900E-01
  1.435000E+03,  1.035030E+01,  0.000000E+00,  6.315000E+03,  6.324000E-01
  1.442000E+03,  1.053177E+01,  0.000000E+00,  6.317500E+03,  6.678200E-01
  1.447000E+03,  1.038451E+01,  0.000000E+00,  6.320000E+03,  7.024200E-01
  1.455000E+03,  9.924489E+00,  0.000000E+00,  6.322500E+03,  7.359600E-01
  1.465000E+03,  9.298116E+00,  0.000000E+00,  6.325000E+03,  7.680100E-01
  1.475000E+03,  9.557195E+00,  0.000000E+00,  6.327500E+03,  7.979200E-01
  1.485000E+03,  9.440499E+00,  0.000000E+00,  6.330000E+03,  8.258700E-01
  1.495000E+03,  9.182156E+00,  0.000000E+00,  6.332500E+03,  8.523300E-01
  1.505000E+03,  8.460086E+00,  0.000000E+00,  6.335000E+03,  8.764800E-01
  1.512000E+03,  7.806016E+00,  0.000000E+00,  6.337500E+03,  8.978000E-01
  1.517000E+03,  8.025119E+00,  0.000000E+00,  6.340000E+03,  9.166000E-01
  1.525000E+03,  8.065478E+00,  0.000000E+00,  6.342500E+03,  9.330600E-01
  1.535000E+03,  6.794722E+00,  0.000000E+00,  6.345000E+03,  9.471700E-01
